PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP
31,23,29,40,144,842,499,1096,1641,1443,1802,1452,891,1247,1445,1514,19,21,25,18,19,18,18,19,1832,1653,29,2061,2441,1597,1774,804,-3806,1962,9405,-1041,12087,-2991,80.00122701702722,116.20019254728734,26487
28,21,30,48,145,830,533,1045,1619,1427,2008,1463,897,1312,1442,1611,19,20,24,19,19,18,18,19,1816,1590,75,1939,2439,1512,1694,760,-3806,1962,9405,-1041,12087,-2991,80.6285741301059,116.5839258698941,26440
39,21,24,50,183,870,626,1040,1587,1565,2134,1586,896,1394,1436,1671,19,20,22,20,19,18,18,19,1774,1518,217,1602,2410,1367,1556,716,-4712,3331,9952,-668,14803,-4091,82.72842985210121,118.22746529485191,26437
31,21,25,83,221,977,727,1088,1615,1713,2200,1808,836,1537,1362,1632,19,21,22,21,19,19,19,19,1653,1251,311,1041,2410,1015,1407,717,-6471,4454,10995,171,18175,-5462,86.76799535603715,119.98349458204335,25840
32,22,23,72,228,1259,883,1018,1672,1858,2049,2044,562,1458,1022,1720,20,21,23,22,20,19,20,19,1448,963,316,583,2583,709,1283,714,-8923,3865,15474,1495,20828,-6440,90.75497265545879,121.53084869353859,24685
31,23,26,61,133,1411,621,870,1593,1870,1186,1776,158,1168,788,1613,21,23,28,23,21,21,22,20,1266,545,59,359,2639,548,1225,807,-9751,3188,20460,1911,21161,-7200,92.7509186351706,118.2380100214746,20955
34,26,31,75,26,1174,197,738,1098,1113,87,1071,35,794,389,1171,24,28,31,27,22,24,26,22,930,240,93,305,2305,385,1011,684,-10033,3766,11401,1354,20243,-7900,90.9029966235228,112.8897720877884,14216
47,30,30,100,25,759,228,442,814,353,32,630,26,433,135,380,27,31,31,28,26,26,29,28,652,89,32,214,1267,151,653,178,-10033,3766,11401,1354,20243,-7900,92.21265455463033,127.20968962906889,7926
77,31,32,144,30,509,204,207,303,107,31,228,31,268,30,186,30,32,31,29,31,29,30,30,203,31,31,206,246,30,181,31,-3806,5916,18083,-655,17681,-9407,103.64092290688035,164.95274937828128,3619
66,31,31,141,31,221,183,179,51,108,30,205,31,208,30,103,31,31,31,30,30,30,30,30,40,31,31,212,227,30,159,30,6139,9620,21178,-748,8661,-7500,99.40667420814479,173.04260935143287,2652
53,32,32,97,30,158,249,150,57,48,32,147,31,187,30,106,31,31,31,29,30,30,30,30,54,32,31,277,208,30,196,30,6139,9620,21178,-748,8661,-7500,93.3613627412367,172.0454903505317,2539
62,31,31,112,31,163,237,145,35,70,32,208,30,171,30,82,31,31,31,29,31,30,30,30,33,31,31,259,185,30,178,30,4659,5843,12408,-2076,-3126,-1460,96.214859437751,176.3379518072289,2490
70,31,32,126,31,136,233,207,33,80,31,159,30,165,30,101,30,31,31,29,30,31,31,31,33,31,31,273,209,30,136,31,4659,5843,12408,-2076,-3126,-1460,96.56685236768803,177.04297652208516,2513
73,31,32,95,31,163,243,197,39,85,31,166,30,177,30,76,31,31,32,29,30,30,30,30,32,31,32,255,173,30,141,30,3097,3703,5658,-3650,-8179,1638,98.31630170316302,179.3065693430657,2466
76,32,32,111,31,172,218,183,33,97,31,201,31,138,30,74,30,31,32,29,30,30,30,31,34,31,32,248,156,30,179,31,2683,4524,5570,-2633,-8826,2130,97.75606305578012,180.1519805982215,2474
135,31,31,113,30,162,220,165,41,89,31,155,31,128,29,53,31,31,31,30,31,31,30,30,50,30,31,262,134,30,223,30,2317,3360,6771,-314,-9924,2518,95.63231141589351,185.47418313836224,2479
128,31,32,109,31,144,271,189,33,99,32,171,31,135,29,31,30,30,31,29,31,30,29,31,32,31,31,247,129,30,223,30,1485,2552,7217,341,-12022,3157,97.60461847389558,186.96184738955824,2490
124,31,31,118,31,160,252,234,34,99,32,160,31,124,30,31,31,31,31,30,31,30,30,30,33,32,31,228,156,31,227,31,229,2682,7507,105,-13997,3607,98.1232741617357,185.74457593688362,2535
94,31,31,117,30,157,200,224,32,57,31,170,30,123,30,30,31,32,31,30,31,30,30,30,32,32,32,227,112,30,201,31,229,2682,7507,105,-13997,3607,98.31751824817518,187.2550450837269,2329
60,31,31,146,31,188,219,206,38,70,32,125,31,126,31,31,30,32,31,30,31,31,30,31,45,31,31,206,136,30,176,31,-936,2893,8501,872,-15581,3530,98.83118556701031,188.15936426116838,2328
60,31,31,141,30,202,203,188,32,85,31,135,31,114,30,31,31,32,31,30,32,31,30,30,45,31,32,221,96,31,171,31,-2153,2620,9016,2355,-16705,3243,99.22039473684211,190.81973684210527,2280
55,32,32,128,31,201,210,169,33,90,31,179,31,100,30,30,30,31,31,30,31,30,30,30,31,31,31,210,114,31,162,31,-3305,2480,10172,3721,-17332,2998,99.77956751985879,189.3166372462489,2266
60,32,32,142,31,213,244,146,39,68,31,143,31,113,30,31,31,31,31,30,31,30,31,31,32,31,31,195,114,30,161,31,-4391,2344,11031,4257,-17578,3196,100.26805494018609,192.5981391227293,2257
69,32,31,147,32,209,247,176,33,59,32,154,32,123,31,31,28,31,32,29,31,30,30,31,32,31,31,213,118,32,138,31,-5161,3110,11735,3925,-17668,4039,101.27905464006939,191.7478317432784,2306
97,32,32,144,32,206,215,157,40,79,31,135,31,119,30,31,31,31,32,30,32,30,30,31,30,32,30,206,91,30,129,30,-5161,3110,11735,3925,-17668,4039,101.7770572450805,196.89065295169945,2236
74,32,32,133,31,224,235,234,52,59,31,137,31,107,30,30,31,31,31,30,31,31,30,31,31,31,31,210,118,30,136,31,-6345,4404,13213,3873,-17428,5035,102.43193493150685,192.34289383561645,2336
69,32,32,147,32,241,256,204,39,72,31,167,31,114,30,30,30,31,32,31,31,30,30,31,31,31,31,180,102,31,139,31,-8031,5263,14799,3924,-17020,6470,104.59174116645382,194.03533418475948,2349
91,32,31,167,31,213,274,228,47,67,32,160,32,82,31,31,29,31,31,30,31,30,30,31,31,31,32,170,96,31,111,31,-10539,6670,16015,3837,-16611,8501,106.18860215053763,199.02279569892474,2325
84,31,31,150,31,200,264,187,40,86,31,148,32,67,31,30,30,32,32,30,31,31,30,31,31,32,32,174,108,30,103,30,-13141,7408,16749,4661,-16065,10596,104.10470852017937,199.96928251121076,2230
54,31,32,161,31,179,252,214,39,93,32,157,31,80,30,31,30,31,31,30,32,30,30,31,32,31,32,192,110,30,93,30,-13141,7408,16749,4661,-16065,10596,103.78300624442463,196.63693131132916,2242
90,31,31,146,30,178,246,203,46,98,32,140,31,62,30,30,31,31,31,30,31,31,30,30,32,32,32,192,103,31,84,30,-16531,5651,16411,6659,-15436,11709,103.71904761904761,200.440589569161,2205
61,30,31,91,31,162,255,160,47,84,32,121,31,59,30,31,31,32,31,31,31,30,30,31,31,31,32,198,89,30,88,31,-19213,1852,14509,8868,-14328,11041,100.94244958189867,199.75012297097885,2033
115,31,31,110,31,190,219,164,51,107,32,139,31,69,31,31,31,31,32,31,31,31,30,31,31,31,31,177,113,31,101,31,-21044,-2407,10632,9102,-12404,9263,102.38786764705883,199.23690257352942,2176
89,31,32,141,31,249,171,156,35,119,32,120,32,71,31,31,30,31,31,29,31,30,30,30,32,32,31,226,94,31,120,32,-22081,-4320,5771,6902,-9747,5920,100.67254635911353,197.05382180009045,2211
82,31,32,152,31,279,278,151,36,149,32,172,32,71,34,31,31,30,32,30,31,30,30,31,31,31,32,183,103,30,83,31,-26074,-3964,2821,9011,-7475,-484,106.50846740050804,199.73264182895852,2362
60,31,32,130,31,305,305,147,41,132,31,164,32,76,30,32,31,31,31,30,31,30,31,31,32,31,32,191,105,30,132,31,-26074,-3964,2821,9011,-7475,-484,104.74263179742631,195.85554171855543,2409
67,31,31,143,31,298,308,141,47,96,31,181,31,77,31,31,31,31,32,30,31,30,30,30,32,32,32,161,112,30,129,31,-26195,-9732,1469,12554,-4672,-6727,105.79192938209331,196.8562421185372,2379
58,31,32,131,31,309,321,162,44,110,31,169,31,60,30,31,31,31,31,29,31,30,30,30,31,31,31,151,54,30,98,31,-21246,-12611,1296,4510,-982,-9003,109.38754932047348,202.94256904866288,2281
73,32,77,276,31,386,557,142,39,97,29,142,31,37,29,30,31,52,729,30,31,30,29,31,32,31,28,162,70,30,72,31,10013,4169,9091,-12605,5648,-8626,108.83031806244529,259.6957980741173,3427
197,604,335,243,31,438,639,113,37,84,24,153,31,42,29,26,64,266,1651,29,44,30,55,1436,31,28,25,172,63,29,64,26,268,4126,11975,-20088,5851,-6370,104.69285409859356,342.04695269214375,7039
269,715,650,258,31,440,675,72,32,55,23,156,31,61,29,24,52,416,1628,80,45,87,123,2134,30,28,23,151,75,30,63,23,268,4126,11975,-20088,5851,-6370,104.02561993183687,357.0990128099659,8509
294,897,1069,220,31,477,736,55,52,61,21,115,31,70,32,21,1370,765,1848,1479,413,526,266,2991,25,26,21,73,60,28,66,20,-3603,4926,8228,-16480,5633,-2388,104.05173387951126,396.36273748146056,14159
171,1022,1300,115,27,340,863,38,29,62,20,79,27,38,45,20,2545,1167,1962,2316,1381,1874,628,3248,22,23,20,69,78,23,64,19,1470,-4343,8323,-7027,8745,1557,98.29595110771581,416.15199898141077,19635
327,1232,1393,86,25,339,805,40,33,65,19,55,25,32,35,19,2564,1357,1966,2627,1688,2362,1258,3347,21,22,19,69,212,22,70,19,-2543,-2622,18117,-3411,10592,-670,95.94761431860245,415.6187875231346,22153
829,1566,1601,64,26,483,809,44,33,44,19,62,25,22,31,19,2131,1451,1903,2716,1291,2394,1607,3354,20,20,19,44,688,21,48,19,-3571,4253,13190,-4017,8982,-1841,96.46419262487716,401.9405418108789,23403
1483,1704,1670,282,25,1057,888,126,32,41,19,101,24,24,28,19,1663,1506,1878,2495,1128,2096,1920,3265,20,20,19,48,951,20,39,19,-1709,360,10713,-2696,4823,-312,98.81726940268183,384.5790938642828,24610
1696,1747,1720,545,24,1246,909,266,33,53,18,143,24,22,21,19,1466,1588,1873,2282,1042,2031,2051,3162,20,19,18,41,1161,19,49,19,-1709,360,10713,-2696,4823,-312,99.55733012200419,374.66328424211315,25327
1798,1669,1694,709,24,1323,910,359,31,219,19,136,24,29,20,23,1388,1563,1958,2185,1042,1983,2139,3122,20,19,19,44,1211,19,42,19,-1493,1388,8547,-975,1036,55,99.9101902173913,369.87234083850933,25760
1849,1637,1751,817,24,1374,897,415,42,311,18,163,23,29,20,19,1354,1565,1864,2159,1070,1985,2181,3086,20,19,18,47,1318,19,90,19,-1144,1103,8209,-30,-256,39,99.92498950501852,365.4838758920734,26203
1898,1645,1778,859,34,1379,924,469,62,339,19,182,23,53,20,19,1347,1572,1853,2153,1091,1990,2201,3034,20,19,18,44,1404,19,145,19,-1011,1241,8253,204,-363,30,99.89777335536198,362.0860055572244,26632
1908,1641,1797,920,47,1411,869,530,103,365,18,173,23,46,20,19,1304,1562,1836,2161,1114,1990,2215,3002,32,19,18,40,1351,19,225,19,-1058,1290,8044,-348,-93,-27,99.95732731275889,360.5579542486099,26797
1919,1629,1802,911,106,1410,881,568,154,426,18,194,22,46,20,22,1221,1537,1839,2162,1129,2014,2179,2968,79,19,18,37,1341,19,300,19,-1058,1290,8044,-348,-93,-27,99.85630715687364,357.3545484838387,27009
1951,1635,1799,962,122,1431,879,603,189,452,42,245,22,51,20,24,1138,1530,1822,2083,1122,1984,2158,2933,148,19,18,46,1350,22,358,19,-1149,1186,8411,-616,-28,-8,99.84913713802112,353.13903300585054,27177
1958,1634,1790,1025,191,1475,914,625,215,483,64,254,22,55,20,25,1058,1508,1805,2040,1073,1946,2121,2912,219,18,18,46,1315,23,368,19,-1076,1145,8333,-443,-93,25,100.21544476669482,349.8901391387349,27239
1985,1625,1770,1066,220,1517,955,654,258,515,109,257,23,55,21,27,948,1489,1785,1983,994,1889,2089,2875,279,19,19,44,1305,24,350,19,-1048,1126,8225,-257,-82,25,100.62630668433451,346.15523777974084,27168
1995,1615,1752,1090,249,1576,980,690,306,541,144,303,23,63,23,32,838,1470,1767,1907,923,1819,2062,2833,344,26,18,60,1277,31,355,19,-1054,1146,8075,-288,9,-47,100.99596402639048,341.59745309793226,27131
1983,1589,1728,1126,321,1613,993,717,353,570,188,331,23,61,24,36,775,1441,1756,1825,828,1774,2018,2805,401,77,19,84,1270,39,389,19,-1033,1111,8185,-377,-48,-69,100.97851045039741,336.6260855166323,27176
1955,1513,1687,1180,400,1653,998,782,445,591,263,371,23,64,32,38,610,1370,1725,1661,684,1703,1945,2725,513,218,20,182,1299,66,466,29,-1079,1028,8234,-377,-106,-68,100.28326779611187,326.2493476902723,27211
1954,1491,1672,1178,427,1668,996,804,472,605,271,407,30,67,43,47,562,1356,1719,1578,629,1671,1921,2688,541,252,26,231,1337,66,486,29,-1079,1028,8234,-377,-106,-68,100.04472156920365,322.16579121363503,27224
1937,1460,1648,1194,469,1714,1002,841,538,608,303,441,42,62,64,47,457,1318,1708,1464,511,1603,1872,2636,597,335,33,307,1363,82,516,37,-1101,1064,8243,-320,-102,-109,99.72946451541769,315.26526149435847,27209
1915,1400,1601,1217,542,1764,1012,899,617,640,343,493,43,67,90,65,332,1261,1694,1291,337,1499,1794,2534,672,436,42,415,1562,125,551,45,-1073,1034,8291,-234,-140,-16,99.01835299289326,303.5199281998681,27298
1894,1339,1551,1240,614,1852,1041,979,700,673,390,550,46,76,116,69,206,1191,1667,1090,221,1327,1711,2426,739,539,62,548,1619,148,581,51,-1098,1009,8242,-179,-124,-56,98.76073158203698,292.610672879366,27256
1835,1276,1492,1253,712,2029,1093,1057,786,712,452,601,49,95,150,80,121,1127,1633,843,123,1049,1560,2306,823,630,83,720,1638,210,632,67,-1098,1009,8242,-179,-124,-56,98.74303337371957,279.62088335719795,27237
1757,1220,1429,1267,757,2074,1155,1145,860,758,518,640,70,105,209,92,70,1063,1598,597,109,902,1291,2164,894,718,117,940,1721,286,705,85,-1087,1035,8223,-152,-128,-110,97.92647166495827,266.9260323619857,27316
1659,1142,1344,1270,789,2109,1208,1238,930,809,585,726,80,124,339,103,50,996,1557,377,74,776,1115,2017,952,821,173,1079,1774,402,762,116,-1103,974,8273,-93,-149,-87,97.2014292988071,254.62403622345067,27496
1576,1067,1241,1241,811,2174,1205,1392,990,844,659,779,102,137,470,137,40,925,1529,230,60,561,936,1720,1014,926,210,1239,1813,512,854,144,-1171,980,8277,-39,-139,-68,96.63267121795337,241.0596811678408,27538
1469,992,1095,1155,839,2199,1192,1527,1051,872,768,814,109,141,616,147,33,859,1506,117,50,423,771,1557,1080,1047,275,1419,1856,669,933,156,-1112,996,8235,-55,-70,-145,95.39124634964128,229.45199552943723,27737
1355,910,905,1078,863,2162,1171,1664,1114,910,899,832,131,144,725,182,28,774,1455,70,32,273,639,1294,1173,1176,352,1570,1905,897,1029,201,-1131,982,8275,-63,-72,-63,93.84184788449826,216.40049439329346,27913
1229,808,732,992,879,2129,1130,1814,1166,963,1042,839,127,162,828,215,23,692,1369,38,30,139,457,1078,1247,1303,437,1721,1943,1034,1152,213,-1131,982,8275,-63,-72,-63,92.43029250653396,204.34153807597292,27931
1100,668,603,899,895,2101,1096,1998,1213,1033,1222,853,139,167,885,255,20,616,1164,28,26,69,316,750,1345,1447,538,1855,1968,1158,1305,253,-1114,980,8225,-71,-57,-34,90.88820796855458,191.27904234411292,27985
954,511,500,800,911,2037,1053,2139,1271,1112,1433,867,134,195,917,289,30,485,921,24,29,35,180,511,1439,1637,635,1958,2007,1284,1450,274,-1068,993,8193,-82,-25,-111,89.10784383698523,179.25918920847906,28022
775,398,313,700,906,1985,1004,2275,1348,1209,1636,894,140,175,962,331,29,317,759,21,27,26,79,234,1539,1788,693,2066,2040,1363,1582,306,-1093,1051,8249,-63,-27,-163,87.35299068767908,167.14203080229225,27920
565,282,216,589,907,1967,933,2424,1422,1275,1800,917,126,173,999,357,32,218,608,19,20,19,30,53,1659,1901,760,2157,2074,1422,1679,322,-1048,1056,8390,-76,62,-362,85.87230080572964,157.97410922112803,27925
371,199,96,464,870,1921,864,2457,1494,1322,1953,957,141,181,1004,384,38,138,476,19,21,19,24,20,1769,1979,800,2267,2154,1479,1789,329,-1144,922,8561,188,623,-692,84.00796457016322,150.99824993749777,27999
212,147,61,265,819,1859,745,2461,1525,1355,2073,1017,145,188,1062,383,35,104,378,18,20,18,18,20,1876,2038,758,2377,2243,1541,1885,347,-1144,922,8561,188,623,-692,82.23920265780731,145.41122780695173,27993
137,119,58,197,713,1809,604,2460,1564,1368,2212,1053,184,196,1118,417,29,87,316,18,20,18,18,20,1891,2032,640,2417,2354,1605,1996,342,-1193,1001,8544,362,2196,-727,81.21788876195916,141.4457553905469,28012
96,79,47,129,555,1679,493,2428,1579,1396,2361,1088,235,254,1168,444,32,69,247,18,20,19,19,20,1916,2060,486,2448,2464,1708,2015,338,-1487,706,9819,150,3707,-637,80.18192404156217,137.385901110713,27910
71,68,50,97,363,1496,483,2381,1575,1395,2531,1121,305,306,1216,476,32,54,171,18,20,19,18,20,1945,2083,299,2446,2587,1812,2012,350,-1623,916,8635,-85,4633,-490,79.37579079798707,133.8000898634076,27820
65,70,54,58,248,1326,439,2231,1594,1379,2563,1152,392,402,1250,558,29,34,120,18,20,19,18,20,1956,2129,166,2462,2620,1895,2032,384,-1825,987,9055,-198,5280,-347,78.44845323611162,130.4269754178248,27703
46,56,45,42,159,1187,432,2161,1603,1260,2405,1167,488,487,1268,629,30,38,87,18,19,19,18,20,1966,2203,107,2465,2608,1945,2035,406,-1825,987,9055,-198,5280,-347,77.70152084321091,127.69522958532404,27419
34,48,36,44,121,1063,410,2064,1596,1194,2308,1164,566,585,1280,673,31,33,69,18,20,18,18,20,1975,2232,42,2468,2637,1961,2029,440,-1977,1322,8920,-210,6128,-380,77.04450858550575,125.40942015663492,27197
36,33,51,40,95,907,378,1602,1600,1033,1907,1101,610,761,1293,971,31,19,24,18,19,19,18,20,1923,2299,26,2519,2648,1934,2061,612,-2733,1645,9322,-591,8835,-1328,75.17118911605532,120.44856809981961,26608
35,35,57,36,94,883,365,1439,1608,992,1871,1080,673,797,1301,1057,34,20,25,18,19,19,18,20,1907,2281,26,2550,2646,1914,2060,640,-2733,1645,9322,-591,8835,-1328,74.65250754147813,119.46480015082956,26520
36,31,47,39,81,851,364,1223,1556,948,1791,1029,671,874,1290,1219,36,20,25,18,19,19,18,20,1916,2261,26,2552,2664,1861,2074,689,-3073,1668,9386,-1208,10331,-2043,73.94900639561443,117.79475026648393,26268
37,32,53,34,74,795,373,1055,1503,928,1804,954,672,950,1281,1366,41,20,24,19,19,19,18,20,1924,2246,88,2600,2681,1832,2061,748,-3474,1652,9111,-1511,12119,-2781,73.18583228655172,116.89634958699708,26271
39,29,35,40,78,741,374,990,1441,930,1875,893,694,1069,1272,1420,41,20,23,19,19,19,18,20,1934,2191,292,2560,2663,1749,2036,756,-3474,1652,9111,-1511,12119,-2781,72.89168569254186,116.89286529680365,26280
36,21,23,39,95,766,415,969,1407,1054,2001,940,715,1194,1256,1436,43,20,22,20,19,19,18,20,1904,2023,483,2361,2623,1595,1952,739,-4197,2402,9651,-1382,14378,-3605,74.24462406588378,117.8423631233796,26228
34,21,24,61,130,823,512,1004,1410,1215,2013,1144,741,1338,1200,1557,36,20,22,20,19,19,19,20,1795,1848,644,1819,2590,1331,1866,694,-5633,2928,10485,-833,17261,-4753,77.58351610296664,118.92541075070223,25989
26,21,25,68,143,982,612,979,1478,1404,1992,1519,598,1389,947,1616,27,21,22,21,19,19,20,20,1667,1542,727,1233,2661,942,1775,690,-8652,4057,16579,303,19886,-5826,81.70236064272962,120.13810751834953,25205
28,22,23,76,117,1196,555,835,1441,1517,1643,1569,270,1107,810,1577,31,22,24,22,20,21,21,20,1509,1152,607,839,2880,745,1573,766,-9590,1391,17154,666,20522,-6565,84.03218595364181,119.65218334924907,23038
30,25,27,49,21,998,191,652,1092,1144,942,1135,90,786,534,1289,23,25,28,25,22,23,24,22,1411,778,78,658,2635,631,1555,749,-9590,1391,17154,666,20522,-6565,81.96594505991409,113.11883902328736,17692
33,28,30,111,23,667,164,404,797,416,147,603,23,459,255,466,25,29,31,27,23,27,26,28,993,347,36,406,2209,319,1158,332,-6469,4121,16751,830,19619,-7233,78.70611727118963,114.35919000187934,10642
65,31,31,121,27,463,188,216,480,62,31,229,27,344,48,242,29,31,32,29,28,29,29,30,547,77,31,263,846,75,570,30,-4200,3155,16671,744,17791,-8678,85.66663510698731,136.2069683772013,5281
71,31,31,95,30,291,215,149,83,62,32,251,31,154,40,151,32,31,32,30,30,30,30,29,53,31,31,216,233,30,267,29,6174,4088,13593,-1114,14784,-9460,97.0941774815854,167.2216766047001,2851
58,32,31,134,30,171,240,207,33,92,31,169,30,171,32,85,31,31,32,30,30,30,30,30,32,31,31,245,303,30,237,30,3168,13052,20613,-1566,7431,-5260,93.83492121656285,169.67973616709418,2729
73,32,32,142,31,219,211,151,44,118,32,128,30,134,44,64,31,31,32,30,30,30,30,31,34,32,32,234,301,32,250,31,4563,5727,9792,-564,-1485,425,92.4310538116592,173.56969357249628,2676
54,31,31,148,30,192,211,130,33,111,32,188,30,147,30,60,31,31,31,29,30,30,30,31,33,32,30,197,312,30,300,30,4563,5727,9792,-564,-1485,425,91.79793621013133,169.74934333958726,2665
78,32,31,88,30,250,253,114,61,79,31,187,31,123,31,64,32,32,31,30,30,29,29,31,31,31,31,220,279,30,233,30,2524,4112,5482,-544,-4335,2715,94.43261868300154,174.4716692189893,2612
52,32,31,105,31,241,237,153,44,84,32,140,31,124,30,94,32,31,32,29,31,30,30,30,34,32,32,205,179,31,227,31,3238,3140,6961,381,-4843,2908,96.62898667743238,178.5767056923698,2477
69,31,31,112,31,218,262,218,38,110,31,183,31,114,29,29,30,31,31,30,31,30,30,30,31,31,31,265,190,30,185,30,3174,1720,8349,1031,-7409,2946,98.12942090944424,182.13116984065294,2573
78,31,32,118,31,229,264,150,49,115,31,174,31,119,30,31,31,31,32,29,31,30,30,31,32,31,32,241,190,30,179,30,2482,1406,8305,1139,-10724,2726,97.95877923107412,184.40309155766943,2523
75,31,31,113,31,271,264,181,38,71,31,192,31,83,31,31,29,32,31,30,31,30,30,31,47,31,32,249,141,30,181,31,2482,1406,8305,1139,-10724,2726,99.70895222802088,187.45002007226014,2491
87,31,31,104,31,261,244,170,47,112,32,185,31,104,31,30,32,31,32,29,31,30,29,30,34,31,32,253,118,31,186,31,1386,1500,9005,2375,-13632,2080,99.86852669610599,187.5955439582497,2491
103,31,31,125,31,225,221,138,45,100,31,146,31,70,30,31,31,31,31,30,31,30,30,31,35,31,32,274,151,30,201,31,-22,390,9099,3857,-15930,1413,95.34063662670525,188.83980983877635,2419
93,31,32,124,31,214,250,179,36,101,31,170,31,88,30,30,30,31,31,30,31,31,31,31,33,31,32,250,142,30,190,31,-1348,-127,9196,4203,-17127,960,98.26608306188925,188.7844055374593,2456
61,31,31,108,31,245,228,172,38,121,32,176,31,75,31,30,30,31,31,30,30,31,30,31,32,32,31,232,133,31,201,31,-2262,368,9661,3948,-17397,863,98.36441029900332,186.6391196013289,2408
85,31,32,121,31,239,215,173,38,112,31,170,30,82,30,31,31,31,31,31,31,30,30,31,31,31,32,255,135,31,185,31,-3188,1011,10945,4609,-17296,750,98.23785008237232,188.42998352553542,2428
85,32,32,117,31,206,200,160,50,97,31,200,31,92,30,30,32,31,31,30,31,31,30,31,32,31,32,236,123,31,174,30,-3188,1011,10945,4609,-17296,750,98.67033898305085,188.4478813559322,2360
102,31,31,131,31,198,241,176,51,95,31,127,31,94,30,31,30,31,31,30,31,30,30,30,31,31,31,231,138,30,166,31,-3984,1136,12041,5411,-17207,925,98.69826491747779,191.51946677951756,2363
